IDX	TRD	TIMESTAMP	VOLUME	PRICE
2577	2	1534714048000	0.230959	6534.02
2578	1	1534714049000	0.079630	6533.96
2579	1	1534714050000	0.264230	6534.01
2580	1	1534714051000	0.064127	6534.01
2581	2	1534714052000	0.013000	6532.72
2582	0	1534714053000	0.000000	6532.72
2583	2	1534714054000	0.150669	6534.02
2584	0	1534714055000	0.000000	6534.02
2585	1	1534714056000	0.001010	6537.60
2586	0	1534714057000	0.000000	6537.60
2587	0	1534714058000	0.000000	6537.60
2588	2	1534714059000	0.256853	6535.95
2589	4	1534714060000	0.392592	6535.73
2590	3	1534714061000	0.017547	6537.19
2591	2	1534714062000	0.006000	6535.41
2592	3	1534714063000	0.071482	6535.58
2593	2	1534714064000	0.155498	6535.00
2594	1	1534714065000	0.154509	6537.59
2595	6	1534714066000	0.911328	6535.00
2596	7	1534714067000	1.221141	6535.00
2597	0	1534714068000	0.000000	6535.00
2598	2	1534714069000	0.011317	6535.01
2599	0	1534714070000	0.000000	6535.01
2600	0	1534714071000	0.000000	6535.01
2601	3	1534714072000	0.214726	6536.26
2602	4	1534714073000	0.187697	6535.56
2603	7	1534714074000	0.668950	6537.68
2604	3	1534714075000	0.109182	6535.40
2605	4	1534714076000	0.040891	6535.61
2606	2	1534714077000	1.078202	6535.20
2607	5	1534714078000	0.075761	6535.96
2608	4	1534714079000	0.301842	6536.65
2609	3	1534714080000	2.366860	6536.99
2610	2	1534714081000	0.595911	6535.98
2611	0	1534714082000	0.000000	6535.98
2612	4	1534714083000	0.286188	6535.21
2613	8	1534714084000	2.163133	6535.20
2614	3	1534714085000	1.003017	6535.20
2615	2	1534714086000	1.772419	6535.19
2616	4	1534714087000	3.453656	6535.00
2617	3	1534714088000	0.185503	6535.00
2618	5	1534714089000	1.168979	6535.18
2619	1	1534714090000	0.000059	6535.19
2620	1	1534714091000	0.070157	6535.18
2621	7	1534714092000	1.721175	6535.18
2622	1	1534714093000	0.000033	6535.21
2623	0	1534714094000	0.000000	6535.21
2624	5	1534714095000	6.046951	6535.03
2625	5	1534714096000	5.017822	6535.20
2626	1	1534714097000	0.000019	6535.21
2627	3	1534714098000	0.068219	6535.07
2628	4	1534714099000	0.367548	6535.08
2629	2	1534714100000	0.500011	6535.00
2630	4	1534714101000	0.204898	6535.08
2631	3	1534714102000	1.926615	6535.00
2632	3	1534714103000	0.783123	6535.01
2633	4	1534714104000	0.542795	6535.00
2634	4	1534714105000	3.634480	6535.00
2635	2	1534714106000	0.370124	6535.00
2636	8	1534714107000	1.572453	6535.00
2637	1	1534714108000	0.000003	6535.18
2638	4	1534714109000	0.229336	6535.15
2639	8	1534714110000	0.691753	6535.36
2640	4	1534714111000	0.166681	6535.09
2641	4	1534714112000	0.006269	6535.00
2642	3	1534714113000	0.707769	6535.00
2643	8	1534714114000	1.091846	6535.77
2644	6	1534714115000	3.449127	6535.00
2645	3	1534714116000	0.314001	6536.14
2646	5	1534714117000	0.149612	6533.27
2647	3	1534714118000	0.017661	6534.61
2648	0	1534714119000	0.000000	6534.61
2649	5	1534714120000	1.049346	6534.64
2650	2	1534714121000	0.003990	6532.29
2651	0	1534714122000	0.000000	6532.29
2652	1	1534714123000	0.000997	6534.96
2653	0	1534714124000	0.000000	6534.96
2654	4	1534714125000	0.996831	6533.98
2655	2	1534714126000	0.003480	6532.50
2656	11	1534714127000	0.650037	6532.63
2657	1	1534714128000	0.000237	6533.95
2658	3	1534714129000	0.255681	6532.03
2659	8	1534714130000	2.300210	6530.54
2660	2	1534714131000	4.506789	6530.00
2661	2	1534714132000	0.033954	6530.00
2662	37	1534714133000	26.576125	6528.49
2663	2	1534714134000	0.149713	6520.15
2664	1	1534714135000	0.000075	6524.02
2665	5	1534714136000	0.188873	6522.62
2666	4	1534714137000	0.400042	6524.02
2667	1	1534714138000	0.305811	6523.98
2668	2	1534714139000	0.046756	6519.78
2669	6	1534714140000	1.748012	6524.02
2670	2	1534714141000	0.009822	6519.86
2671	4	1534714142000	0.063145	6520.00
2672	1	1534714143000	0.000018	6523.95
2673	2	1534714144000	0.000023	6523.95
2674	5	1534714145000	2.000008	6524.72
2675	3	1534714146000	0.191601	6524.99
2676	5	1534714147000	0.547724	6522.38
2677	8	1534714148000	0.468797	6520.96
2678	10	1534714149000	4.158687	6519.98
2679	6	1534714150000	1.729912	6519.93
2680	1	1534714151000	0.000002	6519.97
2681	1	1534714152000	0.178448	6519.48
2682	4	1534714153000	0.230413	6519.55
2683	8	1534714154000	2.408358	6519.98
2684	6	1534714155000	0.403353	6519.31
2685	3	1534714156000	0.690666	6519.01
2686	3	1534714157000	0.007532	6518.56
2687	4	1534714158000	0.155646	6518.20
2688	2	1534714159000	0.113136	6518.50
2689	1	1534714160000	0.084430	6518.01
2690	8	1534714161000	4.599549	6519.13
2691	1	1534714162000	0.001374	6518.04
2692	0	1534714163000	0.000000	6518.04
2693	0	1534714164000	0.000000	6518.04
2694	1	1534714165000	0.000230	6521.82
2695	0	1534714166000	0.000000	6521.82
2696	2	1534714167000	1.413012	6518.45
2697	1	1534714168000	0.023221	6518.80
2698	0	1534714169000	0.000000	6518.80
2699	1	1534714170000	0.006000	6521.82
2700	1	1534714171000	0.007976	6518.82
2701	5	1534714172000	1.823933	6521.93
2702	2	1534714173000	0.011860	6519.35
2703	1	1534714174000	0.001494	6521.97
2704	2	1534714175000	0.440985	6521.97
2705	5	1534714176000	0.035398	6519.14
2706	6	1534714177000	0.209852	6521.10
2707	1	1534714178000	0.000630	6522.00
2708	3	1534714179000	0.030446	6521.24
2709	2	1534714180000	0.015459	6521.99
2710	2	1534714181000	0.000620	6522.00
2711	1	1534714182000	0.015332	6521.99
2712	3	1534714183000	0.135600	6522.00
2713	1	1534714184000	0.036871	6522.00
2714	2	1534714185000	0.009211	6522.00
2715	2	1534714186000	0.032721	6522.00
2716	0	1534714187000	0.000000	6522.00
2717	5	1534714188000	2.024678	6521.99
2718	2	1534714189000	0.014269	6522.00
2719	1	1534714190000	0.007269	6521.99
2720	1	1534714191000	0.401810	6522.00
2721	0	1534714192000	0.000000	6522.00
2722	0	1534714193000	0.000000	6522.00
2723	1	1534714194000	0.006600	6521.99
2724	1	1534714195000	0.677316	6522.00
2725	2	1534714196000	0.279770	6522.00
2726	1	1534714197000	0.031024	6522.00
2727	3	1534714198000	0.109263	6522.75
2728	3	1534714199000	0.284763	6522.85
2729	3	1534714200000	0.300937	6522.32
2730	1	1534714201000	0.004693	6522.99
2731	7	1534714202000	0.577888	6522.63
2732	4	1534714203000	0.071591	6522.60
2733	2	1534714204000	0.026787	6522.01
2734	2	1534714205000	0.008500	6522.59
2735	5	1534714206000	1.363384	6523.06
2736	0	1534714207000	0.000000	6523.06
2737	1	1534714208000	0.009416	6522.01
2738	2	1534714209000	0.210338	6522.62
2739	0	1534714210000	0.000000	6522.62
2740	4	1534714211000	0.121525	6522.11
2741	0	1534714212000	0.000000	6522.11
2742	4	1534714213000	0.099277	6522.88
2743	3	1534714214000	0.203328	6522.83
2744	1	1534714215000	0.020427	6522.01
2745	2	1534714216000	0.194068	6522.00
2746	4	1534714217000	0.384561	6522.01
2747	4	1534714218000	0.100852	6522.01
2748	0	1534714219000	0.000000	6522.01
2749	1	1534714220000	0.189211	6522.99
2750	3	1534714221000	0.021601	6522.78
2751	0	1534714222000	0.000000	6522.78
2752	5	1534714223000	0.127466	6522.01
2753	3	1534714224000	0.233948	6522.01
2754	2	1534714225000	0.053600	6522.00
2755	0	1534714226000	0.000000	6522.00
2756	5	1534714227000	0.675854	6522.00
2757	0	1534714228000	0.000000	6522.00
2758	1	1534714229000	0.000233	6522.01
2759	3	1534714230000	0.173093	6522.01
2760	3	1534714231000	0.118839	6522.00
2761	2	1534714232000	0.001571	6522.00
2762	4	1534714233000	0.209513	6522.01
2763	4	1534714234000	0.453072	6522.00
2764	2	1534714235000	0.006848	6522.01
2765	1	1534714236000	0.001022	6522.02
2766	0	1534714237000	0.000000	6522.02
2767	4	1534714238000	0.315459	6522.01
2768	4	1534714239000	0.075066	6522.01
2769	3	1534714240000	0.240473	6522.00
2770	1	1534714241000	0.000431	6522.02
2771	4	1534714242000	0.069204	6522.01
2772	3	1534714243000	0.145044	6522.00
2773	4	1534714244000	0.066235	6522.01
2774	2	1534714245000	0.015457	6522.01
2775	1	1534714246000	0.000136	6522.02
2776	2	1534714247000	0.007270	6522.01
2777	1	1534714248000	0.000077	6522.02
2778	5	1534714249000	1.289277	6522.60
2779	0	1534714250000	0.000000	6522.60
2780	0	1534714251000	0.000000	6522.60
2781	0	1534714252000	0.000000	6522.60
2782	0	1534714253000	0.000000	6522.60
2783	0	1534714254000	0.000000	6522.60
2784	4	1534714255000	0.643387	6522.00
2785	1	1534714256000	0.085164	6521.07
2786	1	1534714257000	0.000058	6522.00
2787	3	1534714258000	0.061257	6521.12
2788	4	1534714259000	0.249870	6521.26
2789	3	1534714260000	0.159059	6519.73
2790	3	1534714261000	0.009264	6518.89
2791	0	1534714262000	0.000000	6518.89
2792	1	1534714263000	0.000024	6521.99
2793	0	1534714264000	0.000000	6521.99
2794	6	1534714265000	0.592906	6518.84
2795	2	1534714266000	0.021761	6518.45
2796	5	1534714267000	0.098132	6518.46
2797	1	1534714268000	0.001005	6521.00
2798	4	1534714269000	0.287743	6518.95
2799	4	1534714270000	0.169943	6518.80
2800	3	1534714271000	0.497508	6518.45
2801	2	1534714272000	0.092619	6518.46
2802	11	1534714273000	1.919463	6518.30
2803	2	1534714274000	0.045124	6518.38
2804	3	1534714275000	0.280183	6518.12
2805	5	1534714276000	0.341603	6518.00
2806	14	1534714277000	0.674285	6517.43
2807	23	1534714278000	2.754856	6512.34
2808	2	1534714279000	0.010614	6514.90
2809	3	1534714280000	0.710057	6511.02
2810	6	1534714281000	0.503547	6511.03
2811	3	1534714282000	0.052290	6512.06
2812	1	1534714283000	0.007000	6514.86
2813	4	1534714284000	0.040902	6514.62
2814	2	1534714285000	0.021167	6511.08
2815	3	1534714286000	0.407809	6511.06
2816	1	1534714287000	0.000013	6514.86
2817	6	1534714288000	0.149705	6511.05
2818	7	1534714289000	0.356808	6511.85
2819	1	1534714290000	0.000006	6514.86
2820	1	1534714291000	0.000004	6514.00
2821	4	1534714292000	0.041168	6512.01
2822	4	1534714293000	0.272968	6512.95
2823	4	1534714294000	0.168223	6512.08
2824	3	1534714295000	1.595160	6511.03
2825	3	1534714296000	0.070506	6510.58
2826	0	1534714297000	0.000000	6510.58
2827	4	1534714298000	0.374355	6510.70
2828	4	1534714299000	0.660696	6510.98
2829	2	1534714300000	0.126695	6511.01
2830	1	1534714301000	0.000001	6512.01
2831	7	1534714302000	1.563893	6510.14
2832	3	1534714303000	0.172185	6510.00
2833	5	1534714304000	0.918772	6511.90
2834	4	1534714305000	0.284788	6510.91
2835	0	1534714306000	0.000000	6510.91
2836	2	1534714307000	0.049600	6509.47
2837	2	1534714308000	0.115720	6511.94
2838	2	1534714309000	0.545015	6511.93
2839	1	1534714310000	0.046053	6510.00
2840	7	1534714311000	0.337967	6509.76
2841	1	1534714312000	0.010000	6509.35
2842	1	1534714313000	0.000745	6509.34
2843	15	1534714314000	3.240016	6504.17
2844	5	1534714315000	0.241211	6504.63
2845	4	1534714316000	0.404486	6503.22
2846	16	1534714317000	2.811148	6501.33
2847	12	1534714318000	2.044352	6503.45
2848	3	1534714319000	0.022635	6504.99
2849	9	1534714320000	0.368616	6503.96
2850	8	1534714321000	2.475874	6501.11
2851	1	1534714322000	0.000133	6504.94
2852	1	1534714323000	0.000100	6504.93
2853	6	1534714324000	0.389324	6504.13
2854	6	1534714325000	0.637136	6501.14
2855	1	1534714326000	0.000042	6504.92
2856	11	1534714327000	3.353729	6504.34
2857	4	1534714328000	1.907467	6506.79
2858	5	1534714329000	0.139372	6502.48
2859	4	1534714330000	0.117466	6501.57
2860	1	1534714331000	0.000013	6507.94
2861	7	1534714332000	0.667478	6501.98
2862	4	1534714333000	0.064780	6503.16
2863	2	1534714334000	0.018509	6502.41
2864	3	1534714335000	0.243749	6504.00
2865	1	1534714336000	0.000004	6504.90
2866	3	1534714337000	0.113334	6503.12
2867	16	1534714338000	2.105742	6501.77
2868	1	1534714339000	0.000002	6504.89
2869	5	1534714340000	2.286882	6504.65
2870	5	1534714341000	0.292638	6504.40
2871	5	1534714342000	0.732491	6503.74
2872	4	1534714343000	0.148176	6503.47
2873	10	1534714344000	1.324962	6504.89
2874	3	1534714345000	0.358102	6503.48
2875	7	1534714346000	1.854187	6504.75
2876	0	1534714347000	0.000000	6504.75
2877	4	1534714348000	3.259954	6504.81
2878	3	1534714349000	0.113634	6502.71
2879	2	1534714350000	1.508480	6504.90
2880	1	1534714351000	0.045554	6504.87
2881	3	1534714352000	0.849149	6504.00
2882	1	1534714353000	0.215483	6504.89
2883	1	1534714354000	0.046119	6504.89
2884	2	1534714355000	0.005242	6504.19
2885	0	1534714356000	0.000000	6504.19
2886	1	1534714357000	0.063051	6504.89
2887	3	1534714358000	0.103300	6504.89
2888	4	1534714359000	0.173785	6506.26
2889	2	1534714360000	0.042757	6507.03
2890	4	1534714361000	0.352249	6506.37
2891	3	1534714362000	0.016922	6505.04
2892	4	1534714363000	0.232762	6506.91
2893	3	1534714364000	0.193279	6505.41
2894	1	1534714365000	0.000235	6507.04
2895	5	1534714366000	0.175730	6506.60
2896	4	1534714367000	0.061404	6507.04
2897	4	1534714368000	0.053162	6507.03
2898	2	1534714369000	0.069679	6507.04
2899	0	1534714370000	0.000000	6507.04
2900	0	1534714371000	0.000000	6507.04
2901	5	1534714372000	1.735500	6503.09
2902	4	1534714373000	0.251613	6503.67
2903	1	1534714374000	0.119586	6504.89
2904	5	1534714375000	0.226504	6504.71
2905	5	1534714376000	0.242832	6503.34
2906	0	1534714377000	0.000000	6503.34
2907	1	1534714378000	0.000075	6504.89
2908	7	1534714379000	0.744440	6504.61
2909	0	1534714380000	0.000000	6504.61
2910	19	1534714381000	12.218435	6500.33
2911	18	1534714382000	6.373928	6500.06
2912	14	1534714383000	1.412523	6500.06
2913	16	1534714384000	1.503447	6500.06
2914	10	1534714385000	6.376573	6500.04
2915	4	1534714386000	0.283449	6500.06
2916	5	1534714387000	2.705246	6500.06
2917	4	1534714388000	2.030066	6500.06
2918	5	1534714389000	0.567869	6500.04
2919	16	1534714390000	7.105121	6500.00
2920	4	1534714391000	2.159870	6500.06
2921	1	1534714392000	0.015466	6500.00
2922	4	1534714393000	0.095594	6500.05
2923	1	1534714394000	2.000000	6500.06
2924	1	1534714395000	0.022910	6500.05
2925	8	1534714396000	0.502908	6500.05
2926	7	1534714397000	1.376774	6500.14
2927	1	1534714398000	0.031106	6502.49
2928	2	1534714399000	0.270171	6500.78
2929	2	1534714400000	0.043000	6500.94
2930	0	1534714401000	0.000000	6500.94
2931	0	1534714402000	0.000000	6500.94
2932	2	1534714403000	0.118872	6502.00
2933	4	1534714404000	1.633022	6501.67
2934	0	1534714405000	0.000000	6501.67
2935	2	1534714406000	0.612307	6500.09
2936	1	1534714407000	0.004897	6500.00
2937	3	1534714408000	0.584134	6500.45
2938	0	1534714409000	0.000000	6500.45
2939	0	1534714410000	0.000000	6500.45
2940	3	1534714411000	1.062539	6501.78
2941	0	1534714412000	0.000000	6501.78
2942	3	1534714413000	0.912340	6501.71
2943	11	1534714414000	2.467961	6506.32
2944	3	1534714415000	0.331734	6500.03
2945	0	1534714416000	0.000000	6500.03
2946	0	1534714417000	0.000000	6500.03
2947	0	1534714418000	0.000000	6500.03
2948	0	1534714419000	0.000000	6500.03
2949	4	1534714420000	1.296949	6504.25
2950	0	1534714421000	0.000000	6504.25
2951	0	1534714422000	0.000000	6504.25
2952	0	1534714423000	0.000000	6504.25
2953	0	1534714424000	0.000000	6504.25
2954	1	1534714425000	0.000175	6500.66
2955	3	1534714426000	1.690237	6501.75
2956	0	1534714427000	0.000000	6501.75
2957	2	1534714428000	0.505000	6504.44
2958	3	1534714429000	0.138640	6500.69
2959	1	1534714430000	0.002659	6504.59
2960	0	1534714431000	0.000000	6504.59
2961	0	1534714432000	0.000000	6504.59
2962	0	1534714433000	0.000000	6504.59
2963	3	1534714434000	0.706968	6500.72
2964	1	1534714435000	0.159435	6504.55
2965	2	1534714436000	0.103574	6503.19
2966	0	1534714437000	0.000000	6503.19
2967	0	1534714438000	0.000000	6503.19
2968	0	1534714439000	0.000000	6503.19
2969	1	1534714440000	0.016024	6500.78
2970	6	1534714441000	0.591965	6501.31
2971	3	1534714442000	0.112953	6500.71
2972	0	1534714443000	0.000000	6500.71
2973	4	1534714444000	0.917115	6500.75
2974	1	1534714445000	0.002800	6504.00
2975	6	1534714446000	1.583023	6504.49
2976	3	1534714447000	0.215147	6501.81
2977	0	1534714448000	0.000000	6501.81
2978	0	1534714449000	0.000000	6501.81
2979	2	1534714450000	1.000000	6504.53
2980	0	1534714451000	0.000000	6504.53
2981	0	1534714452000	0.000000	6504.53
2982	0	1534714453000	0.000000	6504.53
2983	2	1534714454000	0.579934	6503.49
2984	0	1534714455000	0.000000	6503.49
2985	0	1534714456000	0.000000	6503.49
2986	3	1534714457000	1.489582	6503.19
2987	7	1534714458000	1.268309	6503.36
2988	2	1534714459000	0.687560	6502.87
2989	0	1534714460000	0.000000	6502.87
2990	4	1534714461000	3.091398	6503.25
2991	3	1534714462000	0.959987	6501.64
2992	8	1534714463000	2.033432	6501.85
2993	1	1534714464000	0.003089	6500.69
2994	0	1534714465000	0.000000	6500.69
2995	0	1534714466000	0.000000	6500.69
2996	6	1534714467000	0.747968	6500.92
2997	0	1534714468000	0.000000	6500.92
2998	1	1534714469000	0.077602	6500.03
2999	1	1534714470000	0.624383	6500.03
3000	3	1534714471000	1.016184	6500.34
3001	2	1534714472000	1.982045	6500.42
3002	1	1534714473000	0.016782	6501.08
3003	2	1534714474000	10.000000	6500.03
3004	1	1534714475000	1.812421	6500.03
3005	2	1534714476000	0.028714	6500.50
3006	0	1534714477000	0.000000	6500.50
3007	21	1534714478000	20.877057	6499.72
3008	3	1534714479000	1.584162	6497.00
3009	6	1534714480000	0.287929	6498.97
3010	1	1534714481000	0.178241	6497.01
3011	7	1534714482000	0.973901	6495.13
3012	13	1534714483000	2.760440	6494.89
3013	3	1534714484000	0.291535	6493.30
3014	4	1534714485000	0.090521	6495.28
3015	3	1534714486000	0.173000	6493.48
3016	6	1534714487000	0.771283	6494.47
3017	2	1534714488000	0.619899	6494.49
3018	7	1534714489000	0.745793	6492.13
3019	11	1534714490000	2.376757	6492.45
3020	11	1534714491000	1.694968	6491.42
3021	0	1534714492000	0.000000	6491.42
3022	0	1534714493000	0.000000	6491.42
3023	9	1534714494000	2.821078	6492.67
3024	3	1534714495000	1.106782	6493.03
3025	4	1534714496000	0.814728	6493.69
3026	5	1534714497000	4.369683	6493.03
3027	1	1534714498000	0.105964	6493.05
3028	5	1534714499000	2.004894	6493.64
3029	2	1534714500000	0.598038	6493.03
3030	6	1534714501000	1.712237	6493.29
3031	6	1534714502000	5.217909	6493.15
3032	1	1534714503000	0.178282	6491.18
3033	2	1534714504000	0.197197	6491.19
3034	3	1534714505000	1.009090	6491.54
3035	3	1534714506000	1.279562	6492.75
3036	4	1534714507000	1.804325	6493.45
3037	2	1534714508000	0.028325	6492.19
3038	5	1534714509000	2.121324	6491.84
3039	0	1534714510000	0.000000	6491.84
3040	7	1534714511000	2.837276	6491.97
3041	6	1534714512000	2.148832	6491.76
3042	4	1534714513000	1.742874	6491.18
3043	8	1534714514000	1.890808	6493.83
3044	1	1534714515000	0.018055	6493.04
3045	5	1534714516000	0.851463	6491.52
3046	2	1534714517000	0.400000	6491.19
3047	53	1534714518000	14.771839	6484.59
3048	3	1534714519000	0.025405	6486.23
3049	2	1534714520000	0.033087	6489.97
3050	1	1534714521000	0.060000	6489.97
3051	7	1534714522000	2.371261	6489.72
3052	2	1534714523000	0.106535	6489.88
3053	2	1534714524000	0.239810	6489.43
3054	6	1534714525000	2.067968	6489.91
3055	0	1534714526000	0.000000	6489.91
3056	2	1534714527000	1.007113	6490.00
3057	2	1534714528000	0.331359	6488.12
3058	3	1534714529000	0.163946	6489.29
3059	3	1534714530000	4.240626	6490.00
3060	6	1534714531000	0.158374	6489.19
3061	0	1534714532000	0.000000	6489.19
3062	12	1534714533000	1.267465	6487.86
3063	3	1534714534000	0.051292	6488.97
3064	1	1534714535000	0.240770	6488.99
3065	4	1534714536000	0.422370	6488.72
3066	0	1534714537000	0.000000	6488.72
3067	9	1534714538000	0.573185	6488.26
3068	7	1534714539000	3.070903	6486.82
3069	2	1534714540000	0.120000	6488.11
3070	4	1534714541000	2.121882	6487.26
3071	9	1534714542000	0.404427	6488.23
3072	0	1534714543000	0.000000	6488.23
3073	6	1534714544000	0.219279	6489.66
3074	0	1534714545000	0.000000	6489.66
3075	3	1534714546000	0.182304	6489.97
3076	0	1534714547000	0.000000	6489.97
3077	1	1534714548000	0.004474	6489.97
3078	8	1534714549000	0.544706	6489.72
3079	1	1534714550000	0.024261	6489.97
3080	0	1534714551000	0.000000	6489.97
3081	1	1534714552000	0.011408	6488.98
3082	1	1534714553000	0.000001	6489.96
3083	7	1534714554000	0.798325	6489.69
3084	3	1534714555000	0.153066	6489.99
3085	3	1534714556000	0.350291	6489.97
3086	3	1534714557000	0.995052	6488.67
3087	4	1534714558000	12.416842	6490.00
3088	3	1534714559000	0.153571	6490.84
3089	0	1534714560000	0.000000	6490.84
3090	5	1534714561000	0.401074	6492.42
3091	0	1534714562000	0.000000	6492.42
3092	1	1534714563000	0.092482	6490.01
3093	0	1534714564000	0.000000	6490.01
3094	11	1534714565000	1.552754	6495.77
3095	1	1534714566000	0.030000	6498.72
3096	2	1534714567000	0.271618	6495.89
3097	2	1534714568000	0.029847	6490.11
3098	1	1534714569000	0.010000	6490.11
3099	5	1534714570000	0.224261	6490.25
3100	3	1534714571000	0.231133	6490.09
3101	2	1534714572000	0.160916	6489.90
3102	1	1534714573000	0.071800	6490.00
3103	5	1534714574000	0.411362	6490.07
3104	5	1534714575000	0.303313	6492.17
3105	0	1534714576000	0.000000	6492.17
3106	1	1534714577000	0.101958	6490.14
3107	5	1534714578000	1.576829	6494.82
3108	0	1534714579000	0.000000	6494.82
3109	3	1534714580000	0.376979	6494.68
3110	0	1534714581000	0.000000	6494.68
3111	8	1534714582000	1.029482	6491.88
3112	4	1534714583000	0.507070	6493.10
3113	0	1534714584000	0.000000	6493.10
3114	0	1534714585000	0.000000	6493.10
3115	1	1534714586000	0.003700	6491.28
3116	3	1534714587000	0.197248	6492.47
3117	9	1534714588000	4.021881	6498.52
3118	1	1534714589000	0.049638	6492.42
3119	0	1534714590000	0.000000	6492.42
3120	7	1534714591000	1.901906	6493.37
3121	1	1534714592000	0.029982	6492.44
3122	2	1534714593000	0.221911	6494.67
3123	1	1534714594000	0.018020	6499.42
3124	1	1534714595000	0.029800	6499.40
3125	3	1534714596000	0.132049	6499.37
3126	5	1534714597000	0.397573	6494.37
3127	1	1534714598000	0.018075	6499.33
3128	2	1534714599000	0.030431	6499.33
3129	5	1534714600000	0.703272	6498.84
3130	0	1534714601000	0.000000	6498.84
3131	1	1534714602000	0.164619	6499.97
3132	0	1534714603000	0.000000	6499.97
3133	1	1534714604000	0.014755	6499.97
3134	2	1534714605000	0.193300	6495.11
3135	2	1534714606000	0.151404	6495.11
3136	0	1534714607000	0.000000	6495.11
3137	0	1534714608000	0.000000	6495.11
3138	1	1534714609000	0.056645	6499.93
3139	0	1534714610000	0.000000	6499.93
3140	5	1534714611000	2.000000	6500.00
3141	7	1534714612000	0.958841	6499.48
3142	3	1534714613000	0.893156	6500.03
3143	2	1534714614000	0.108540	6500.02
3144	3	1534714615000	0.088636	6498.19
3145	1	1534714616000	0.274493	6496.01
3146	1	1534714617000	0.052174	6500.00
3147	5	1534714618000	0.796919	6500.02
3148	3	1534714619000	0.127451	6500.03
3149	0	1534714620000	0.000000	6500.03
3150	1	1534714621000	0.017561	6500.03
3151	2	1534714622000	0.038614	6500.03
3152	0	1534714623000	0.000000	6500.03
3153	2	1534714624000	0.107336	6500.02
3154	3	1534714625000	0.800677	6500.03
3155	0	1534714626000	0.000000	6500.03
3156	1	1534714627000	0.000892	6496.71
3157	0	1534714628000	0.000000	6496.71
3158	0	1534714629000	0.000000	6496.71
3159	2	1534714630000	0.264404	6500.00
3160	3	1534714631000	1.134188	6500.00
3161	0	1534714632000	0.000000	6500.00
3162	0	1534714633000	0.000000	6500.00
3163	7	1534714634000	0.769108	6499.82
3164	0	1534714635000	0.000000	6499.82
3165	0	1534714636000	0.000000	6499.82
3166	3	1534714637000	0.786639	6497.01
3167	0	1534714638000	0.000000	6497.01
3168	0	1534714639000	0.000000	6497.01
3169	0	1534714640000	0.000000	6497.01
3170	0	1534714641000	0.000000	6497.01
3171	4	1534714642000	1.076687	6500.02
3172	1	1534714643000	0.007475	6497.05
3173	2	1534714644000	0.012082	6499.99
3174	3	1534714645000	0.112963	6499.46
3175	1	1534714646000	0.034775	6500.00
3176	4	1534714647000	0.203195	6499.50
3177	3	1534714648000	0.246228	6499.97
3178	1	1534714649000	0.160062	6500.00
3179	0	1534714650000	0.000000	6500.00
3180	0	1534714651000	0.000000	6500.00
3181	2	1534714652000	0.010167	6499.66
3182	3	1534714653000	0.166846	6499.49
3183	0	1534714654000	0.000000	6499.49
3184	0	1534714655000	0.000000	6499.49
3185	4	1534714656000	0.658435	6497.04
3186	0	1534714657000	0.000000	6497.04
3187	1	1534714658000	0.002024	6499.98
3188	2	1534714659000	0.005353	6499.99
3189	0	1534714660000	0.000000	6499.99
3190	0	1534714661000	0.000000	6499.99
3191	1	1534714662000	0.238080	6497.01
3192	0	1534714663000	0.000000	6497.01
3193	1	1534714664000	0.103402	6497.02
3194	0	1534714665000	0.000000	6497.02
3195	3	1534714666000	0.765520	6499.97
3196	0	1534714667000	0.000000	6499.97
3197	0	1534714668000	0.000000	6499.97
3198	1	1534714669000	0.187000	6499.97
3199	1	1534714670000	0.024692	6497.08
3200	0	1534714671000	0.000000	6497.08
3201	3	1534714672000	0.717776	6499.93
3202	3	1534714673000	0.288640	6497.05
3203	2	1534714674000	0.244676	6496.98
3204	2	1534714675000	0.039301	6497.41
3205	1	1534714676000	0.112482	6496.70
3206	11	1534714677000	0.714411	6496.50
3207	1	1534714678000	0.346530	6498.91
3208	2	1534714679000	0.074033	6496.18
3209	2	1534714680000	0.162372	6495.70
3210	6	1534714681000	2.077616	6495.13
3211	0	1534714682000	0.000000	6495.13
3212	15	1534714683000	8.517005	6495.11
3213	4	1534714684000	0.341185	6495.40
3214	1	1534714685000	0.002400	6490.26
3215	1	1534714686000	0.000253	6490.28
3216	2	1534714687000	0.096014	6493.26
3217	0	1534714688000	0.000000	6493.26
3218	1	1534714689000	0.053900	6493.24
3219	3	1534714690000	0.185024	6493.14
3220	4	1534714691000	0.316816	6492.78
3221	2	1534714692000	0.090000	6493.20
3222	0	1534714693000	0.000000	6493.20
3223	2	1534714694000	0.256021	6491.21
3224	1	1534714695000	0.001233	6491.75
3225	0	1534714696000	0.000000	6491.75
3226	5	1534714697000	0.178980	6491.33
3227	0	1534714698000	0.000000	6491.33
3228	0	1534714699000	0.000000	6491.33
3229	4	1534714700000	0.709585	6493.03
3230	6	1534714701000	0.090324	6494.04
3231	1	1534714702000	0.046358	6490.59
3232	0	1534714703000	0.000000	6490.59
3233	0	1534714704000	0.000000	6490.59
3234	1	1534714705000	0.003869	6492.56
3235	3	1534714706000	0.082224	6494.29
3236	0	1534714707000	0.000000	6494.29
3237	2	1534714708000	0.137773	6494.06
3238	2	1534714709000	0.050434	6493.30
3239	0	1534714710000	0.000000	6493.30
3240	4	1534714711000	0.248447	6492.33
3241	0	1534714712000	0.000000	6492.33
